@relation 'AT: poker-hand-training-true-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.577attribute_4-0.511attribute_5+0.393attribute_2+0.264attribute_3+0.263attribute_8... numeric
@attribute -0.678attribute_0+0.441attribute_8-0.34attribute_3+0.277attribute_1+0.253attribute_5... numeric
@attribute 0.562attribute_6+0.515attribute_1-0.441attribute_7-0.327attribute_5-0.289attribute_2... numeric
@attribute '0.677attribute_9-0.432attribute_3-0.313attribute_4+0.31 attribute_2+0.301attribute_6...' numeric
@attribute 0.581attribute_8-0.413attribute_7-0.352attribute_2-0.348attribute_4-0.311attribute_1... numeric
@attribute '0.608attribute_7-0.446attribute_2-0.371attribute_3+0.368attribute_6+0.23 attribute_8...' numeric
@attribute 0.516attribute_6-0.473attribute_1+0.432attribute_3-0.333attribute_0-0.281attribute_9... numeric
@attribute '0.493attribute_9-0.442attribute_5-0.404attribute_0+0.39 attribute_4+0.258attribute_8...' numeric
@attribute -0.506attribute_5-0.447attribute_1-0.434attribute_3-0.377attribute_7-0.355attribute_9... numeric
@attribute -0.484attribute_4-0.445attribute_2-0.441attribute_8-0.414attribute_0-0.35attribute_6... numeric
@attribute attribute_10 {0,1,2,3,4,5,6,7,8,9}

@data
-0.226317,0.549385,1.218264,0.194702,-1.257296,-1.131796,-0.05661,1.655195,-1.101248,0.082196,1
0.101755,0.722473,-0.55555,-0.248409,-0.043891,-1.331353,0.778626,-1.477217,2.192233,1.556932,0
-1.004848,-0.982776,0.35364,-0.464484,0.048467,-0.599544,1.760122,-0.053069,0.856021,-1.772607,1
0.765728,0.108054,-1.516982,0.876347,-0.303476,0.386288,0.613258,-1.612925,2.038952,-0.291175,1
-0.947114,0.596959,1.523975,-1.151725,0.534231,-1.127859,-0.836129,1.440883,0.477416,0.324911,0
0.686655,0.824267,0.340333,0.776063,0.457351,1.126134,0.727984,0.555312,2.507927,0.475844,1
-0.755905,-1.117097,1.495714,-1.590715,-0.494078,0.660192,0.662216,0.579143,-1.191439,-0.326235,0
-0.35615,-1.643643,1.140003,-0.522394,0.708293,-1.050061,-0.084383,-0.401191,0.568167,1.176113,1
-1.708553,0.275219,-0.22022,-1.067929,0.28583,1.1548,0.47473,0.476824,1.381843,-0.607091,2
0.827493,0.699631,-1.117788,-0.007189,-0.796852,-0.305099,-0.426786,2.143375,-0.798587,0.845247,0
-0.01421,1.746064,0.818465,0.361809,-1.200933,1.034689,0.366606,0.548746,0.020246,-0.485276,1
0.982713,1.385895,0.228058,-0.637035,0.594664,1.740939,0.250207,-0.724538,0.723111,0.090374,0
0.24013,0.171143,0.218577,-0.059937,-0.527799,-1.691171,-1.174027,0.424433,-0.14588,0.542138,0
-0.627711,-1.030213,-0.34132,-0.022535,-0.598069,-0.427255,1.302972,-0.525199,-1.297818,-1.940248,0
0.547082,-1.405763,0.090768,-0.60456,1.913807,-1.24008,0.643343,0.58244,1.621118,1.675086,1
-1.038776,-0.401161,0.770488,1.121908,1.020144,0.071752,-0.021052,0.45964,0.797425,0.898734,0
-1.487101,-0.556014,-1.134823,0.268081,-0.341538,-2.264644,-0.107553,0.605394,-0.739126,0.686089,2
-1.337415,0.122399,0.420164,-1.000929,1.417001,-0.060784,0.692314,0.086096,-0.124613,0.162441,1
-1.743363,0.545696,1.196208,-0.565669,0.919344,0.843375,-0.222477,-1.275745,-0.640734,-0.423099,1
1.379217,-0.206011,0.217546,-2.229302,-0.641015,-0.210012,0.181417,-0.111189,-0.510819,-0.644334,0
1.300513,0.028152,1.841417,-0.429816,-1.460296,-1.027184,0.91922,0.555893,-0.465799,1.133343,2
-1.311583,-1.275989,-0.205466,-0.270869,2.68102,0.640839,1.044152,0.351668,-1.407189,-1.056592,1
0.666436,-1.614388,-0.1932,-0.767142,0.303931,-0.625279,-0.32419,-1.819594,0.741172,1.126198,1
-1.478808,0.650331,-1.38086,0.262047,1.418515,-0.887764,-1.243996,1.402203,-0.43883,-0.168145,0
0.064495,0.82176,-0.571038,-1.914814,0.935963,-1.833837,0.548556,1.280457,1.82042,-1.018645,1
0.146373,1.604098,-2.357141,0.649165,0.293962,-0.739938,-0.070039,1.481608,-0.871579,0.028578,1
-1.684253,-0.022924,-0.553637,-2.479415,1.121797,-0.679437,-0.719527,-0.819219,0.079683,-0.084,0
-1.248976,-0.017895,-1.242391,-1.782178,0.846602,0.980948,-1.772984,-0.549489,0.557012,-0.901921,0
0.339219,0.621462,-0.998536,-0.693699,0.918285,0.805161,0.844269,-0.841059,0.476043,0.910247,0
-0.026566,0.5253,-2.200934,1.349547,0.151008,0.422351,0.087666,-0.732955,0.668515,-0.707291,1
0.621926,1.012757,-1.513309,-0.22957,0.298782,0.953358,0.89358,-1.092233,0.988701,0.394035,0
-0.597495,-0.233517,-0.851961,-0.485159,-1.264303,0.002051,-0.451587,0.01502,1.053391,1.121803,1
-0.188484,0.144482,0.758364,-0.871433,0.741246,-0.812381,1.863222,0.03427,0.820666,0.709197,1
-0.54392,1.850501,-1.053323,1.180472,-1.039651,-1.185755,-1.634424,1.209777,-0.040669,-0.19728,0
-0.111986,0.95635,1.3635,-0.301569,0.631491,-0.021903,-0.260377,-0.860829,1.241044,-0.165531,0
0.643914,0.412565,0.655717,0.037381,-0.385356,1.395059,-1.537025,1.043582,-0.129986,1.1911,0
-0.702236,-1.25345,-0.516137,0.549041,0.503518,-0.610657,-0.237399,0.796187,1.164862,1.939053,0
-1.419022,-0.757563,-0.324308,-0.282094,1.322695,-0.67304,0.018792,2.043057,-0.1392,0.158347,0
0.399447,-1.5228,-1.329964,-2.014178,1.30973,0.593885,0.087862,-0.325864,-0.397469,0.599295,0
0.798565,-0.905859,-0.245377,0.682893,0.035675,-0.856708,1.23361,-0.177483,1.883053,0.917718,0
-1.348322,-1.567605,-0.2649,-0.654655,-0.43271,1.646263,1.964665,-0.079414,0.115036,0.264399,0
0.072508,0.669691,0.859647,0.156836,-0.096886,-0.62721,-0.309493,0.394318,0.780035,1.218884,0
-0.870789,-1.69804,-0.91358,1.087923,-0.486848,-1.718573,1.469182,0.98136,-1.069907,-0.769034,1
-0.890093,-0.455446,1.604894,-0.839949,0.111221,0.292465,-0.545208,-0.783117,1.676972,-0.317022,1
0.100361,0.196487,-0.507764,0.150865,-2.110937,0.493801,2.801146,0.563565,0.611658,-0.275764,0
-0.8599,-0.151158,0.69143,-0.572789,0.366724,1.472339,-1.829386,0.261014,-0.190123,-1.365239,1
1.127602,-0.735931,0.192016,0.50242,-0.89919,2.200833,-0.635709,-0.955819,-0.13396,0.453072,0
0.122166,1.623416,0.693094,1.594429,1.048162,-0.658904,0.207554,-0.307632,-1.045232,-1.074431,1
0.505719,1.516197,-0.405519,-0.955544,0.151804,1.430919,-0.606039,-0.371681,0.491075,0.098658,0
-1.345254,-0.231279,-0.533128,0.784002,-0.401169,-0.779242,1.147058,-0.191424,-0.576472,0.39293,0
1.134256,-0.26102,2.489462,-0.109282,1.339137,1.617225,-1.039606,-0.91748,1.067507,-0.828851,1
0.704512,0.512683,-0.112582,0.37525,1.387796,1.279878,1.34091,-1.150383,1.556352,-1.37133,1
2.00446,-0.497868,0.217703,1.462292,-0.436468,-0.514869,1.106813,0.946061,-0.333849,0.41104,0
0.566236,0.062145,0.153109,-0.619331,0.723723,1.300263,-0.783934,-0.796791,-0.209291,1.142371,0
1.489111,0.734646,0.370536,-1.872405,-0.334423,-0.374695,0.36519,-0.427326,-1.030393,0.365664,1
-0.748895,-2.052297,0.136895,1.088014,-0.43827,0.267484,-0.160408,0.136461,0.750683,-0.332669,0
0.438121,0.246716,1.926575,0.38797,-0.442041,-0.494072,1.138997,-1.696789,0.669453,0.470854,0
-0.083429,1.842069,-0.015382,-1.162717,1.36051,-0.389283,0.154607,-0.175929,-0.97506,0.796338,1
1.136805,-1.332658,0.282425,1.879439,-0.509095,1.827643,-0.967667,0.175495,0.375941,0.371593,0
-1.552082,-1.4978,0.388116,-1.224972,1.618414,-0.209021,0.232077,-0.078313,0.662684,-1.371262,0
0.545592,-0.571658,1.337082,-0.575021,-1.387342,-1.410998,0.540896,-1.212381,1.305627,-1.117393,1
-1.111488,0.221573,-0.430936,-0.485177,0.870144,0.45114,-0.185441,0.584769,-1.089253,-1.164968,3
0.000933,-1.485279,-0.908856,-0.977643,0.10987,-0.116769,-1.134571,0.956703,0.69769,-0.944341,1
-1.974561,1.510296,1.226393,0.230597,0.742633,0.404047,-1.366423,-0.938837,-0.73825,-1.627873,0
0.398596,-0.240946,-0.679242,1.641136,-0.739948,-0.013337,0.804607,-1.486993,-0.407663,0.465635,0
0.0944,-0.677303,-1.993454,0.024789,1.014895,0.487539,0.024338,0.386006,-0.424537,-1.336096,1
-1.295286,1.461091,1.570103,-0.364866,-0.859173,1.388702,-0.499611,1.150652,-0.814949,0.13542,0
-0.052185,0.914903,-0.596862,0.090659,0.405052,-0.165204,0.691133,-2.01424,0.614226,-1.226434,1
-0.728078,-0.401591,-1.092696,0.394707,2.333903,0.45975,-1.898851,-0.449469,0.899727,-0.056751,1
0.412579,-1.563199,0.339251,-0.487117,0.803575,-0.557285,-0.811952,0.585112,1.360911,0.968629,0
0.915549,-1.095657,1.275201,-1.172283,1.593143,0.916677,-0.325393,-0.012575,1.18379,-1.006141,1
-0.656535,1.472627,-0.131422,-1.304445,0.524192,-0.4443,1.258226,0.627021,1.098562,-1.476615,0
-1.069599,0.850762,-0.545132,-0.089322,-0.126676,-0.295889,1.793136,-0.16329,0.223079,-1.950814,0
1.334742,-1.179465,-0.384602,0.237617,-1.491052,-2.032443,0.131854,1.639502,-0.154427,0.561405,0
-0.513512,-2.003518,1.727565,1.06547,0.515906,0.07561,0.68343,0.534311,0.644512,0.537682,1
0.991791,1.099072,0.620542,-0.784226,-0.956873,-0.347733,-0.229457,1.063581,0.832468,-0.087152,1
0.590281,0.644541,-1.626733,0.015866,-1.181822,0.351942,0.863472,-0.659089,1.812872,1.816927,1
0.709484,-0.250151,0.984575,0.148595,1.818852,-1.163563,-0.644484,-0.606759,-2.164797,-0.923492,1
0.072925,0.880714,-0.753216,-0.093005,-1.032369,0.520545,0.602494,-2.235412,-0.511536,-0.42859,0
0.926172,0.953242,0.418795,0.965924,-0.316167,-0.469453,-0.082948,-0.010428,1.148576,1.189024,2
-0.585972,1.508935,-0.073709,-1.338876,0.893323,-1.763335,0.286426,0.858699,-1.268933,-0.482115,0
-0.788091,1.115512,0.478391,-0.228355,-1.167496,0.578096,0.65518,-1.02501,0.108368,1.493532,1
0.796103,-0.841843,0.794178,1.245707,0.20206,0.173204,0.232618,-0.975048,-3.221861,0.428361,2
-0.197087,1.093982,-1.002943,-1.298675,0.126165,-0.227586,-0.583062,2.083028,-0.906765,0.353075,1
-1.910347,-0.123038,-1.478952,-0.765431,1.166467,-0.335783,-0.365153,1.0788,0.482886,0.368653,0
-2.10864,-1.110335,0.433503,-0.672317,-1.196922,1.879091,0.140849,-1.23575,0.598187,-0.706369,0
-1.258922,-0.378468,0.068823,0.725169,0.314678,-0.619773,-0.492717,-1.647393,-0.175582,-0.999732,1
0.557629,0.846512,0.856761,0.517185,0.075324,-0.207916,-0.211625,-0.067633,-0.066498,-0.148936,1
-0.573012,0.918383,2.55137,-1.164813,0.187014,0.880687,-0.781184,0.715931,1.270215,-1.416556,0
-0.210113,0.857128,1.916351,0.226849,-0.467087,-0.762576,0.410539,1.525306,0.886141,-1.299607,1
0.671095,0.565492,1.978269,-0.503111,0.476915,0.242683,-0.633627,2.632659,-0.624573,0.392581,1
-0.58965,0.338243,2.043789,0.031408,-1.938757,1.308074,0.051527,0.933406,-0.24654,1.269045,0
-0.375237,0.405607,0.111911,-0.781326,1.061628,-0.65888,-2.185823,-2.396204,-0.245324,0.133849,2
0.722588,-1.546421,0.567381,-1.251007,-0.713444,0.763258,-0.320045,1.373537,-1.39231,-1.088505,0
-0.116267,-1.000573,0.298186,0.70729,1.030812,-0.925211,-1.002261,1.361848,1.354632,1.450746,0
-0.725785,-1.812449,-0.598471,-2.355323,-1.122026,0.648593,0.91549,0.558575,-0.287508,0.590398,1
0.829844,-0.084035,-0.116853,1.239042,-0.856956,-0.046254,-0.603961,0.944221,1.660325,2.335381,0
1.337935,-0.559639,-0.911344,-0.167384,0.294835,-0.728761,-0.623718,-1.166317,2.922973,-1.566313,3
-0.130283,-1.478887,-0.870554,1.219939,1.01925,-1.10415,-0.122437,-0.328509,-1.010744,0.067706,0
-1.068836,-0.132144,0.490712,-0.300016,-0.061155,2.377248,-0.656868,-0.871853,-0.956108,-0.62016,1
0.469366,-1.021218,0.327626,1.540994,-1.633906,0.873733,-0.92875,-0.712034,-0.155428,0.026094,3
2.465801,1.070044,-0.361053,1.229098,0.271054,-0.269896,0.209075,1.753373,0.290345,0.215454,0
2.088044,0.277254,0.442056,-2.203236,-0.314261,1.358955,-0.587509,0.052139,-0.375918,-0.154736,0
0.034217,1.135785,-1.076437,1.049003,1.211644,-0.69461,-0.743373,-1.06987,1.483252,0.615838,0
-1.547648,-0.275064,-1.052798,1.757369,0.295736,-0.360551,0.032299,-0.105568,-0.194825,1.611995,1
1.38923,-1.33123,0.814673,0.121644,0.842257,-0.80931,1.428879,-0.430134,1.769374,-0.341316,1
1.262513,0.688563,1.628984,1.150906,0.660013,1.616016,-1.613948,1.273108,0.081132,0.812461,0
2.456715,1.195717,0.967462,-1.008188,0.146206,0.376511,1.705078,-0.596397,-0.86823,-0.792622,0
-0.811685,1.320264,-0.714986,2.066432,1.320672,0.825492,0.587958,0.18453,-0.770204,-0.609025,1
0.356335,-0.207324,-0.994734,-0.517364,1.227212,-1.170965,-0.075357,-0.758516,1.131533,-0.270361,1
-0.797707,-0.497391,-0.777187,-1.75573,2.100561,-0.044382,-1.098265,-0.829037,0.902758,-0.661268,1
-0.696812,-0.376692,-0.501147,0.502428,0.387483,0.208239,0.254185,-2.185707,0.676663,-0.78286,2
-0.538396,-1.671689,0.785465,-0.448311,-1.533655,0.056555,-2.770786,0.356596,0.761047,0.358397,0
-1.784607,-0.94095,0.910784,-0.724683,0.996783,-1.642957,-0.955951,0.240397,-1.315366,0.395854,1
-0.062356,0.650686,1.576287,1.175502,-0.399475,-0.001637,0.222472,-0.686817,1.314776,-0.471859,1
0.94785,0.341475,0.273223,0.233188,-0.705772,1.941904,0.050317,0.867756,0.207188,-1.760778,0
-0.118403,0.119891,-1.192821,0.492473,-0.486083,-1.017846,-1.287534,0.381831,2.015012,-1.689796,3
-0.091542,1.448479,1.175859,1.097401,0.197595,0.145591,-0.678615,0.715619,-1.827641,-0.821041,1
0.285106,0.074142,0.252419,0.527421,0.699786,1.238631,-0.902816,-1.700375,-0.995324,0.196544,1
-0.27262,0.324172,-0.569444,1.294899,-2.193253,-0.238068,-1.2899,-0.877679,-0.780459,0.10749,1
-1.247183,0.693885,1.368232,1.031597,0.344332,0.045468,0.676826,-2.364275,0.760848,0.926145,0
0.660283,-0.788001,1.339819,-0.312136,-0.946383,-0.93572,-1.213138,-2.081785,0.877887,-0.132126,0
-1.634191,-0.19294,0.943681,2.169809,1.323677,-0.063046,1.403696,0.077717,0.89481,1.793037,0
0.440782,0.163911,1.045327,0.194076,0.487798,0.297514,2.111159,0.264259,0.163049,1.075234,1
2.040038,0.096036,0.788494,-1.292941,0.01687,0.502111,0.869763,-1.146392,-1.494259,-1.898676,0
0.489515,-0.332456,0.605293,0.645529,-0.653365,-0.92128,-0.42062,1.120325,0.395432,-2.002414,1
0.454345,-1.265671,0.446459,-1.26436,-0.181106,-0.506058,0.141491,0.451889,0.308868,-0.007344,0
-0.875607,-1.369164,1.295966,-0.717076,-0.359114,-0.172491,0.646493,-1.404472,-1.649064,-0.196711,1
0.38744,-0.629854,0.273354,0.496711,0.480882,-1.15966,1.239166,0.662902,0.414021,2.149423,0
1.922479,-1.385095,-1.056861,0.248883,1.116563,-0.309949,-0.854498,1.269424,0.438493,-0.792957,0
-1.640383,0.619365,-0.601882,-0.896305,1.049332,0.695673,0.107915,-0.539722,1.164618,-1.83732,0
0.973113,0.426331,1.066202,0.160247,1.762299,0.124893,-1.165845,0.853685,-0.602036,1.228883,0
0.179849,-0.365389,1.199171,1.148324,0.297032,1.435081,-1.511405,0.743726,1.049001,0.088168,1
0.216003,2.329697,-1.022671,0.953612,-1.101717,1.03082,0.477402,-0.342928,-0.335251,0.065159,0
-0.494183,0.936597,0.183267,-1.514343,-0.048112,0.497076,0.501502,-0.44205,-1.469633,0.158203,1
0.070158,-2.332313,0.453534,-0.658983,0.963578,0.329328,1.27535,-1.216563,-0.048068,1.030668,1
-0.298371,-0.668237,0.415315,0.665691,-1.183567,-0.364233,1.421128,-0.919358,1.436787,-1.406512,2
1.64522,-0.642047,0.205995,-0.572789,-0.050372,0.168494,-1.26777,0.783902,-0.330652,-1.407225,1
1.211263,-1.119896,-0.783109,0.191979,0.020238,0.590484,2.361306,-1.420934,-1.423448,-0.552635,1
-0.785725,-2.19519,-1.157455,0.543727,1.090656,-0.663688,0.210108,0.703751,-0.933881,0.021675,0
0.691416,1.441007,-0.257508,-0.137036,1.520809,-0.160613,0.106845,-1.261029,2.070398,-0.423862,1
-0.852228,1.173351,-0.678753,0.692371,-0.592931,-1.048845,-0.259319,-1.137339,1.041087,-0.533101,0
1.032634,-0.80987,0.31021,-1.522666,-1.426184,0.085396,-0.733993,-0.895434,1.045101,1.06136,0
1.231532,0.429367,-0.36364,-1.092432,-1.181821,-1.803053,0.548543,0.90027,0.399882,0.326175,0
1.925811,0.618669,1.073737,-2.007997,0.212742,0.260779,-0.349547,0.570343,-0.241276,0.165131,0
1.547749,1.233795,0.568216,-2.590177,-0.747863,0.827542,0.086979,1.357628,0.002908,0.107623,2
-2.346332,-0.011142,-1.334069,0.766057,-1.026279,0.167651,-0.293922,0.306138,-0.097278,0.718928,1
0.851695,-1.646055,-0.67225,-1.119679,0.614595,-0.23637,-1.225353,2.067995,-0.086228,-1.155021,0
2.562114,-0.22201,-1.344094,-1.545847,-0.135158,0.553381,1.291712,0.456853,0.086978,-1.133376,1
1.530229,0.191643,0.954796,0.688776,0.539906,-0.546051,-1.115872,-0.639493,-0.655285,-1.681826,0
0.686889,0.514929,1.2195,0.677777,0.105236,1.670101,-0.334106,-0.914125,-0.690014,0.181155,1
-0.199192,1.117088,-0.435458,0.179169,0.530841,1.910726,-0.695008,-0.811691,-0.170244,-0.435505,1
0.435428,-1.063728,1.280088,1.147067,0.217549,-0.163284,-0.439306,0.638398,-1.037187,-1.50031,1
-0.654253,1.659156,-0.58233,-0.805795,0.248208,-0.933281,-1.580661,-0.036297,0.594365,-0.947728,2
0.03201,-0.8208,1.67294,0.590498,-1.069799,-0.333645,1.311521,2.196099,-0.792556,0.930795,1
1.085111,0.297852,0.921325,-1.231294,1.048657,0.274376,0.663088,0.5276,2.079182,1.218599,0
0.690243,1.88818,-1.429487,-0.408769,-0.606005,0.488714,0.600823,0.689478,1.534866,-1.050987,1
1.671486,-0.325206,-0.167414,1.756167,-1.31906,0.996294,-0.734634,-0.910312,-1.395369,-0.003972,0
-1.800927,-0.534168,0.726792,-1.25592,0.130201,0.156642,-0.057797,-0.481591,0.312689,-0.384688,1
1.1943,1.04626,-0.162895,-1.499603,-1.781364,-0.650017,0.48639,1.551606,-0.783214,-0.516679,1
1.186739,-0.328156,-0.094657,-0.990543,1.288643,0.272778,-0.649395,1.818892,0.9539,0.695579,0
1.679505,0.305167,-0.825393,0.526661,-0.213105,-0.635508,1.213259,1.816225,0.844003,-0.019316,1
-0.901001,-0.90966,-0.625113,-1.598553,0.551816,-1.757566,0.608233,0.823346,1.370612,-0.030976,0
0.096873,0.679572,-0.296915,2.288,-0.914953,0.355664,2.090492,-0.442605,1.407121,0.460992,0
0.149362,0.123803,-1.087208,-1.608933,-0.512517,0.513103,-0.486117,-1.420072,-1.006706,1.246224,1
-0.483433,1.35229,0.391723,0.467438,-0.01542,-1.383058,0.335505,-1.99697,0.81894,1.595462,1
-0.601457,-0.090083,0.026357,-1.30995,1.202822,-1.202559,-2.260136,-0.28836,-1.132952,-0.94624,0
0.236808,0.35991,0.274454,-1.672547,1.303942,-1.596821,0.393065,-1.926325,-0.737586,-0.242146,2
2.718465,1.050712,0.270643,0.533244,-0.521269,-1.288635,-0.735081,1.138444,-0.551755,1.174284,0
-0.324676,-0.972084,0.041817,-1.39419,-1.018319,0.4656,-1.550298,0.879632,1.249646,0.181776,2
-0.481136,0.495199,-2.342062,0.932466,0.630914,0.402359,-0.641324,-0.865717,0.071872,-1.840581,0
-0.119946,-0.32363,0.77099,0.028496,0.246507,-1.247045,0.44872,1.631104,0.80253,-1.353679,1
-0.194674,1.023876,-0.159051,1.967431,-0.240271,-1.352978,-0.911719,-0.664361,-0.029625,0.267029,0
-0.179246,0.152198,-1.265336,-1.220275,0.660346,-0.75894,1.405131,0.200215,-0.534229,-0.199738,0
0.468873,1.334951,0.489514,1.998566,0.376018,-0.382779,-1.109918,-1.80051,-0.561389,-0.342703,0
0.397098,1.76258,1.137883,-1.586201,-0.570511,-0.370167,0.053961,1.007883,-0.639452,-0.968487,0
1.184728,0.011169,-0.722895,-1.561189,-0.134797,0.7071,-1.275942,1.05345,-1.110103,0.034353,0
-2.258979,-0.866434,-1.54234,0.12091,-0.266893,1.420124,-1.21114,-0.21168,-0.770651,0.090953,0
-0.654769,1.770787,-0.479214,-0.211764,-0.176841,1.907659,-0.5911,-0.041881,-0.403462,-0.383361,0
2.336042,-0.032169,-1.432778,-1.666207,-0.805975,0.163561,-0.091886,0.948742,0.007658,-1.157377,0
0.620514,1.355205,0.384786,-0.267297,0.880407,-0.990579,-0.279587,-1.489731,-1.190921,0.884395,1
0.779148,-1.08863,-0.337982,-0.738916,2.357418,-1.168451,-0.919247,0.077707,-0.436551,-0.26898,0
0.499013,1.788201,1.419029,2.077331,-0.614622,-0.319844,0.408316,-0.922046,0.768501,0.163599,0
-0.020401,-0.41425,-1.376533,0.328309,0.081462,2.058861,1.264382,-1.025103,0.585328,0.632877,0
0.408416,-0.485298,-0.049993,1.95055,-0.508125,-0.169248,-0.700698,-0.928044,-0.301121,-0.825346,0
1.08718,-1.035287,-0.096947,1.711976,2.343434,-0.242811,0.082529,0.178783,0.503963,-1.108837,0
-1.233654,0.080442,-0.377496,-0.639938,-0.153522,-0.835004,0.71141,1.348684,0.641064,0.341643,1
-0.517505,-2.288413,0.805616,0.023045,-0.926885,-0.452381,-0.308496,0.847711,-1.362796,-0.256305,1
0.475764,0.615951,1.577306,-1.631292,0.842499,-0.244778,0.168914,0.287769,1.359136,-1.147516,1
-1.148502,0.787349,0.242495,0.236567,-0.922152,0.647667,0.041147,-1.593763,-0.643409,1.31702,0
-0.616401,1.091053,0.794144,0.255158,0.104798,-2.086184,-0.863526,1.419164,-0.785146,-0.105232,0
1.721852,2.109097,0.954705,0.960455,-0.61229,1.996882,0.138042,0.570191,0.168818,0.004431,1
0.157658,-1.358983,2.134919,0.011579,-0.096299,-0.05538,-0.883735,1.213578,-1.244443,-1.512901,1
-1.524693,-0.372833,-0.065781,0.77279,-0.985379,1.1512,-0.133052,0.711984,-1.161271,1.536332,0
-0.012245,0.629922,1.441272,-0.575461,0.308285,1.598188,-0.181554,1.263862,-0.94325,-0.259451,1
2.003471,1.328118,-1.00578,1.207257,-0.127202,0.722487,-0.444923,0.473203,-0.292007,0.02528,0
0.299302,-1.543338,1.353834,1.191419,-0.728958,0.576224,0.521244,0.550211,-0.046787,0.381833,1
-0.204602,-1.130161,-0.21431,1.066136,1.642516,-0.173531,1.21275,-0.423562,-1.02858,-1.107207,1
-1.397447,-0.071133,0.607078,0.537085,-1.149218,-0.930596,0.185277,-0.06528,1.547186,-0.6654,1
-0.806308,0.356223,0.017711,0.290539,-0.81428,-1.80776,-1.168085,-0.730721,0.508587,0.785271,0
0.985225,-0.334615,1.718876,-1.842804,2.140523,0.423116,-0.309617,-1.64933,-0.466426,-0.192596,1
-1.116113,-0.490425,0.065887,-0.211871,1.403152,-0.764114,0.862054,-1.376627,0.518649,2.06818,0
0.195934,0.633772,-1.130304,-0.390116,-0.052871,-0.921434,0.702841,0.022176,1.374634,0.973178,1
1.995668,0.47137,1.678328,0.538566,-0.116103,0.374905,-0.090649,1.793388,-1.000884,1.441276,1
-0.451204,-1.483124,1.13217,-0.94177,0.250027,-1.642863,-1.78602,1.369376,-0.380888,0.527976,1
0.791043,-1.001118,0.46619,0.445643,-0.122452,-2.455762,-0.286982,0.641268,0.186973,1.268068,1
-1.476271,-1.175493,0.327232,-0.639583,0.03248,0.569931,2.251004,0.38549,-0.22031,0.710655,1
0.09535,-1.380702,0.295211,0.132483,-1.628142,0.977177,0.171175,0.721681,0.053373,0.297264,1
1.454493,-2.10367,-0.600169,-1.678256,0.010924,0.036899,0.14209,-0.086593,1.101491,0.170788,0
-1.438371,-1.12171,0.746424,1.71388,0.610978,0.417476,1.111412,0.650942,0.664498,1.022011,0
-1.073254,-1.683712,-0.396076,-1.600532,0.111277,-0.457834,-0.671648,-1.257013,0.185176,0.809947,0
-1.380841,0.494716,0.782861,-0.998261,-0.048019,0.394662,-2.082301,-0.400119,0.317842,-0.36495,0
-0.710733,2.279976,-0.023141,1.149582,1.119693,0.04554,-1.463322,0.252051,-0.366196,0.809692,1
0.113681,-0.70534,-1.327462,0.280569,0.299657,-0.468688,-1.396191,0.017947,-0.285861,-0.593736,1
1.273354,0.803378,0.805962,1.88973,-1.236831,0.838646,0.511232,-0.546533,0.986722,-0.249267,1
0.983408,0.89115,-1.539988,-0.229532,0.11579,-1.420783,1.323949,-0.577097,-0.176585,1.40632,2
0.349071,0.348336,1.613668,-0.790826,-1.552204,1.297906,-0.163062,1.561332,-0.806138,-0.731546,0
-0.161755,0.292465,-1.146765,-1.913363,1.003825,0.811149,1.867389,0.68492,-0.109927,1.417397,1
1.227057,-0.168499,0.165679,-2.699981,1.145334,0.373157,-0.722821,-0.087324,0.098241,0.405456,0
1.162532,1.17147,-0.815571,0.322613,-0.057625,-1.48876,-0.11516,0.786162,-0.291891,0.635787,1
-1.759105,0.56219,-0.735371,-1.221484,0.749406,-0.527159,0.245678,-0.238576,2.472451,1.018449,1
-0.210864,-0.295025,0.10311,-0.964354,-1.139177,-0.602537,-0.514336,-0.151026,0.323755,-0.829978,0
0.360802,0.399592,-1.749915,1.601769,0.091416,0.229887,-0.886407,1.038551,1.153427,0.407876,0
-0.326557,0.882696,0.395648,-1.593989,-1.841688,0.558172,1.985057,0.490983,-0.857021,-0.394847,0
-0.494659,-0.162655,-0.328118,-1.429186,-1.037187,-0.513906,-0.152327,-0.616432,1.384567,0.92198,3
-0.087663,0.697335,-1.648418,-0.147058,-2.037555,-0.399938,-0.680348,0.472238,-0.129476,-0.20402,1
0.846987,-0.229512,-0.139684,0.40023,0.358764,-2.021448,0.304123,1.434973,0.972342,1.069264,2
-0.27543,-0.93722,0.026015,-0.025749,0.643803,-1.086331,-0.011416,2.606621,0.125265,-0.333161,1
1.371971,0.473211,2.065468,1.712927,0.643795,1.3425,-1.438295,0.407455,-0.375043,-0.282522,1
-1.097016,-1.312197,-0.181518,-0.509717,1.805571,-0.204186,-0.613658,-0.217448,0.488156,-0.445894,0
1.622468,0.246293,-0.493417,0.165607,0.564833,-0.423451,-0.15162,0.111919,0.853835,-1.317285,1
-2.017742,0.001548,0.154767,-0.259166,-0.33335,0.89574,2.049496,0.268345,-0.096251,1.151718,0
-1.210586,-0.800431,-0.70059,1.903936,-0.577001,0.082189,-0.256966,1.170856,0.730959,-1.115016,0
